,Age,Overall,Potential,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST,PrefPos_9.0,PrefPos_6.0,PrefPos_10.0,PrefPos_3.0,PrefPos_0.0,PrefPos_4.0,PrefPos_2.0,PrefPos_8.0,PrefPos_7.0,PrefPos_5.0,PrefPos_1.0,PrefPos
2418,25,70,70,9000,1761,76,67,71,67,59,78,38,55,51,44,40,7,7,7,9,12,68,76,85,56,46,67,49,50,73,66,61,66,68,64,66,74,64,52,59,69,66,58,61,59,65,69,61,66,58,58,58,57,64,59,65,69,61,66,58,58,58,57,64,58,0,0,0,0,1,0,0,0,0,0,0,CB 
2419,23,70,77,6000,1414,45,73,48,39,45,62,29,29,41,24,25,14,10,14,11,7,68,71,64,35,30,70,35,23,65,50,43,66,53,74,73,90,30,20,40,69,61,40,46,40,60,69,46,61,40,42,44,40,58,40,60,69,46,61,40,42,44,40,58,44,0,0,0,0,1,0,0,0,0,0,0,CB 
2420,25,68,73,7000,1621,54,67,56,54,58,54,51,50,55,25,35,10,15,8,15,11,67,63,64,62,37,68,47,53,62,59,45,68,67,67,71,73,53,31,54,67,64,52,58,54,64,67,58,64,52,55,51,53,62,54,64,67,58,64,52,55,51,53,62,51,0,0,0,0,1,0,0,0,0,0,0,CB 
2421,20,69,77,9000,1654,80,44,77,64,68,60,48,48,65,66,41,7,7,7,13,9,63,15,76,60,67,16,63,63,65,61,75,13,91,71,12,67,61,71,66,37,43,67,59,66,43,37,59,43,67,66,68,66,46,66,43,37,59,43,67,66,68,66,46,68,0,0,1,0,0,0,0,0,0,0,0,ST 
2422,33,70,70,10000,1666,56,49,45,61,51,60,57,51,44,52,55,9,15,7,9,11,76,55,62,61,44,74,62,31,67,62,53,74,59,59,72,90,44,49,51,69,63,50,54,51,64,69,54,63,50,53,55,51,62,51,64,69,54,63,50,53,55,51,62,55,0,0,0,0,1,0,0,0,0,0,0,CB 
2423,24,70,77,5000,1111,47,23,68,34,28,37,11,14,10,5,12,66,71,70,70,69,13,11,67,34,7,6,15,8,68,40,21,14,52,38,14,66,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2424,20,65,77,9000,1600,76,39,69,62,66,62,63,58,68,63,44,12,5,13,5,8,47,24,66,52,56,28,60,66,54,63,64,31,74,57,26,61,62,58,64,40,45,64,57,64,47,40,57,45,64,64,62,65,50,64,47,40,57,45,64,64,62,65,50,62,0,1,0,0,0,0,0,0,0,0,0,LW 
2425,32,70,70,3000,1947,75,68,71,75,71,70,68,72,64,59,69,10,9,15,12,9,58,65,70,67,64,65,69,58,72,68,67,66,77,79,66,70,67,52,67,66,68,66,68,67,69,66,68,68,66,68,65,67,69,67,69,66,68,68,66,68,65,67,69,65,0,0,0,0,0,0,0,0,1,0,0,RB 
2426,20,71,78,7000,1803,91,41,92,75,74,69,66,73,76,55,53,12,12,15,7,10,47,55,62,64,52,40,59,62,66,68,65,40,87,76,44,39,70,55,70,49,57,69,66,70,60,49,66,57,69,71,63,71,63,70,60,49,66,57,69,71,63,71,63,63,0,1,0,0,0,0,0,0,0,0,0,LW 
2427,23,65,71,5000,1557,69,65,67,60,60,62,38,39,63,67,24,8,14,5,9,9,72,23,76,34,58,15,66,58,62,51,65,20,74,73,25,71,61,56,59,42,42,62,53,59,43,42,53,42,62,59,64,60,44,59,43,42,53,42,62,59,64,60,44,64,0,0,1,0,0,0,0,0,0,0,0,ST 
2428,22,70,76,26000,1640,66,66,57,62,66,63,65,48,56,25,26,8,9,11,15,10,63,68,74,61,30,72,44,59,60,64,44,70,65,65,72,80,22,37,52,69,65,52,56,52,67,69,56,65,52,57,53,55,66,52,67,69,56,65,52,57,53,55,66,53,0,0,0,0,1,0,0,0,0,0,0,CB 
2429,32,70,70,2000,1580,38,78,30,36,51,73,39,44,44,44,52,16,10,15,8,11,75,73,53,48,45,71,57,42,72,51,68,59,49,47,66,84,41,63,47,69,61,50,51,47,58,69,51,61,50,47,55,46,56,47,58,69,51,61,50,47,55,46,56,55,0,0,0,0,1,0,0,0,0,0,0,CB 
2430,28,70,70,9000,1860,78,75,82,83,69,61,62,52,68,54,48,7,14,15,11,8,47,65,72,70,62,56,40,59,73,70,60,61,78,87,60,61,68,45,68,62,67,66,69,68,67,62,69,67,66,69,62,67,68,68,67,62,69,67,66,69,62,67,68,62,0,0,0,0,0,0,1,0,0,0,0,CM 
2431,27,70,72,6000,1556,68,73,59,60,59,61,30,25,32,14,42,15,8,8,10,6,77,66,91,58,19,68,39,44,66,54,44,60,75,79,70,80,44,13,47,69,64,47,53,47,63,69,53,64,47,50,48,45,60,47,63,69,53,64,47,50,48,45,60,48,0,0,0,0,1,0,0,0,0,0,0,CB 
2432,28,70,70,18000,1817,73,53,71,65,73,67,74,80,73,61,73,14,13,13,13,12,50,30,61,61,71,30,73,59,63,67,76,30,77,80,34,71,61,62,67,45,52,67,63,67,53,45,63,52,67,69,66,69,57,67,53,45,63,52,67,69,66,69,57,66,0,0,0,0,0,0,0,1,0,0,0,RM 
2433,31,70,70,4000,1925,84,69,73,74,68,65,67,65,67,52,69,6,10,12,7,10,57,65,70,63,74,70,70,43,71,65,75,66,83,77,66,69,62,46,65,67,67,64,65,65,69,67,65,67,64,66,63,66,70,65,69,67,65,67,64,66,63,66,70,63,0,0,0,0,0,0,0,0,1,0,0,RB 
2434,26,71,74,6000,1429,50,74,44,24,64,63,26,22,39,24,29,13,14,11,9,12,71,72,74,58,20,72,38,29,67,64,32,57,52,59,68,89,26,26,46,70,65,44,52,46,60,70,52,65,44,47,46,43,58,46,60,70,52,65,44,47,46,43,58,46,0,0,0,0,1,0,0,0,0,0,0,CB 
2435,27,72,73,6000,1780,75,68,70,64,69,67,68,61,70,73,39,13,10,6,15,14,69,29,75,63,67,17,69,67,67,69,75,19,77,69,33,81,63,56,68,47,51,70,63,68,50,47,63,51,70,69,71,70,53,68,50,47,63,51,70,69,71,70,53,71,0,0,1,0,0,0,0,0,0,0,0,ST 
2436,23,68,76,18000,1035,25,27,34,38,20,26,11,11,10,10,13,69,67,64,64,71,12,14,66,16,12,9,18,11,67,22,23,11,38,35,13,77,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2437,29,70,70,20000,1695,64,67,61,56,63,68,53,32,59,33,35,7,16,12,7,14,69,67,74,60,61,67,35,36,62,46,65,69,65,70,70,90,56,54,54,69,64,54,57,54,64,69,57,64,54,55,55,54,63,54,64,69,57,64,54,55,55,54,63,55,0,0,0,0,1,0,0,0,0,0,0,CB 
2438,31,71,71,4000,1530,56,61,42,47,60,72,40,30,31,31,23,8,11,14,6,13,66,74,71,64,40,72,36,34,71,64,45,71,57,80,70,80,46,16,50,70,68,48,58,50,66,70,58,68,48,51,49,47,64,50,66,70,58,68,48,51,49,47,64,49,0,0,0,0,1,0,0,0,0,0,0,CB 
2439,26,70,73,8000,1728,64,60,58,36,73,60,58,61,70,67,58,15,11,12,13,10,65,34,63,54,63,34,73,67,63,66,74,26,69,69,33,82,58,69,66,49,52,67,61,66,50,49,61,52,67,66,69,66,53,66,50,49,61,52,67,66,69,66,53,69,0,0,1,0,0,0,0,0,0,0,0,ST 
2440,26,66,69,4000,1603,62,68,59,68,68,57,43,72,69,68,43,11,14,11,11,11,68,28,61,41,63,23,71,63,59,52,61,18,62,50,19,73,57,56,61,42,43,63,54,61,41,42,54,43,63,59,65,61,43,61,41,42,54,43,63,59,65,61,43,65,0,0,1,0,0,0,0,0,0,0,0,ST 
2441,19,67,80,8000,1581,83,28,82,76,71,58,66,64,76,56,66,9,7,14,11,12,26,23,69,61,66,12,45,51,61,63,63,23,78,49,21,34,57,58,65,31,42,64,58,65,44,31,58,42,64,66,58,67,49,65,44,31,58,42,64,66,58,67,49,58,0,0,0,0,0,0,0,1,0,0,0,RM 
2442,30,69,69,7000,1727,64,82,55,57,60,61,66,64,35,37,57,8,6,13,12,16,73,64,63,69,33,66,67,51,65,64,44,68,60,74,67,75,63,29,55,68,67,52,60,55,66,68,60,67,52,57,53,53,64,55,66,68,60,67,52,57,53,53,64,53,0,0,0,0,1,0,0,0,0,0,0,CB 
2443,21,70,78,30000,1581,66,72,53,31,67,61,54,40,65,69,29,9,6,8,9,14,72,22,81,40,50,23,61,64,65,68,75,20,78,33,21,93,66,57,64,47,45,67,56,64,43,47,56,45,67,63,69,65,45,64,43,47,56,45,67,63,69,65,45,69,0,0,1,0,0,0,0,0,0,0,0,ST 
2444,27,69,69,5000,1549,53,76,47,41,47,57,55,30,48,41,29,8,16,14,12,16,67,72,69,64,34,67,37,23,54,60,56,65,51,75,67,85,45,25,47,68,64,46,54,47,62,68,54,64,46,50,48,47,61,47,62,68,54,64,46,50,48,47,61,48,0,0,0,0,1,0,0,0,0,0,0,CB 
2445,25,63,66,1000,1073,42,12,32,55,25,42,13,11,14,10,14,68,62,61,62,62,13,26,60,32,14,14,19,14,55,36,23,19,44,35,13,68,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2446,30,71,71,21000,1801,71,75,63,57,69,71,67,50,52,39,37,16,8,11,16,15,70,69,53,68,62,67,49,43,62,72,72,73,75,75,71,74,51,49,60,70,69,58,63,60,70,70,63,69,58,62,59,60,69,60,70,70,63,69,58,62,59,60,69,59,0,0,0,0,0,0,0,0,1,0,0,RB 
2447,23,70,77,7000,1182,49,32,38,50,24,29,19,14,19,14,19,73,65,66,65,74,19,15,71,45,12,20,23,11,69,21,24,16,39,44,17,63,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2448,25,70,70,14000,1508,48,66,38,39,68,60,35,33,36,37,45,8,9,11,11,10,77,74,42,53,42,65,51,28,75,48,57,73,44,52,68,83,39,43,47,69,63,48,52,47,62,69,52,63,48,47,52,45,59,47,62,69,52,63,48,47,52,45,59,52,0,0,0,0,1,0,0,0,0,0,0,CB 
2449,33,72,72,11000,1752,60,73,60,62,60,77,60,54,56,24,43,10,12,7,10,14,72,77,78,60,43,77,41,49,73,60,68,81,68,68,80,77,35,40,53,75,69,54,58,53,71,75,58,69,54,56,55,54,69,53,71,75,58,69,54,56,55,54,69,55,0,0,0,0,0,0,0,0,1,0,0,RB 
2450,23,65,74,4000,1552,91,43,83,81,59,54,32,36,61,68,33,15,10,13,12,12,57,14,66,40,51,12,66,66,57,55,64,12,87,72,11,65,55,53,61,33,38,63,52,61,40,33,52,38,63,60,64,62,42,61,40,33,52,38,63,60,64,62,42,64,0,0,1,0,0,0,0,0,0,0,0,ST 
2451,20,66,75,4000,1213,59,25,60,46,30,27,23,34,14,15,12,66,63,62,70,65,14,24,65,37,12,13,24,19,55,35,33,12,55,45,17,58,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2452,29,70,70,4000,1862,72,69,72,73,73,69,49,71,63,45,69,13,8,13,7,13,55,63,66,75,61,49,73,63,69,73,65,55,70,75,59,70,69,42,67,61,66,65,69,67,63,61,69,66,65,66,62,64,63,67,63,61,69,66,65,66,62,64,63,62,0,0,0,0,0,0,1,0,0,0,0,CM 
2453,19,67,78,14000,1771,74,63,55,41,66,70,55,58,64,58,52,9,9,14,7,10,65,63,58,64,59,63,49,52,64,68,64,64,75,80,65,78,64,41,64,66,66,63,65,64,66,66,65,66,63,65,63,63,66,64,66,66,65,66,63,65,63,63,66,63,0,0,0,0,1,0,0,0,0,0,0,CB 
2454,19,68,80,9000,1646,72,62,72,65,65,58,34,53,68,67,36,13,15,15,12,14,70,31,75,45,55,13,70,62,60,55,77,18,75,60,19,81,52,65,61,42,44,64,54,61,42,42,54,44,64,60,67,61,44,61,42,42,54,44,64,60,67,61,44,67,0,0,1,0,0,0,0,0,0,0,0,ST 
2455,32,71,71,9000,1530,32,74,29,29,49,68,37,49,39,38,59,15,11,11,10,6,72,73,33,59,61,71,57,30,62,62,74,68,38,37,77,80,49,39,48,70,64,47,54,48,59,70,54,64,47,45,51,44,56,48,59,70,54,64,47,45,51,44,56,51,0,0,0,0,1,0,0,0,0,0,0,CB 
2456,17,68,84,18000,1574,80,41,78,60,69,61,51,40,68,68,35,7,6,9,7,11,65,24,67,40,57,18,54,70,60,58,63,15,77,67,20,56,59,74,64,38,42,66,56,64,44,38,56,42,66,64,67,66,47,64,44,38,56,42,66,64,67,66,47,67,0,0,1,0,0,0,0,0,0,0,0,ST 
2457,29,68,68,5000,1769,70,53,61,71,75,62,63,72,74,68,74,9,7,14,7,11,58,48,54,61,66,34,80,72,65,66,68,29,63,62,35,56,62,61,68,47,54,69,64,68,52,47,64,54,69,68,67,69,55,68,52,47,64,54,69,68,67,69,55,67,0,0,1,0,0,0,0,0,0,0,0,ST 
2458,31,69,69,0,1664,64,73,63,69,56,64,61,46,53,23,42,9,13,9,7,11,67,66,70,56,32,68,55,47,65,62,45,64,64,71,74,74,53,32,53,68,65,51,57,53,65,68,57,65,51,56,50,53,64,53,65,68,57,65,51,56,50,53,64,50,0,0,0,0,1,0,0,0,0,0,0,CB 
2459,28,69,70,3000,1340,72,60,73,66,47,64,12,11,24,13,13,12,13,8,10,13,74,67,87,39,13,72,20,19,57,41,22,68,68,72,72,75,15,12,35,68,57,34,40,35,60,68,40,57,34,37,38,35,55,35,60,68,40,57,34,37,38,35,55,38,0,0,0,0,1,0,0,0,0,0,0,CB 
2460,32,69,69,5000,1853,74,73,78,74,66,57,69,55,71,43,45,15,6,11,14,7,53,69,70,57,65,66,56,62,64,61,66,67,78,82,68,64,64,40,64,66,66,64,64,64,68,66,64,66,64,66,60,65,69,64,68,66,64,66,64,66,60,65,69,60,0,0,0,0,0,0,0,0,1,0,0,RB 
2461,29,72,72,29000,1942,82,73,91,77,67,79,66,59,71,39,59,16,8,11,12,6,63,68,94,64,54,69,49,62,69,69,62,70,88,84,68,64,59,49,66,69,69,65,66,66,71,69,66,69,65,68,62,67,72,66,71,69,66,69,65,68,62,67,72,62,0,0,0,0,0,0,0,0,1,0,0,RB 
2462,31,69,69,8000,1108,42,45,45,36,14,23,14,17,13,14,21,67,68,58,71,71,12,21,72,21,12,12,15,12,67,23,14,13,35,36,12,73,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2463,27,69,71,0,1165,42,19,32,57,21,23,13,13,19,13,14,67,71,69,64,70,15,22,55,32,12,11,25,19,64,26,24,19,42,44,15,66,65,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2464,29,69,69,6000,1844,86,77,85,73,64,70,54,68,69,74,63,7,7,12,9,9,75,42,83,58,62,40,70,76,72,59,48,53,74,67,42,54,65,47,68,55,55,69,62,68,57,55,62,55,69,67,68,69,58,68,57,55,62,55,69,67,68,69,58,68,0,0,1,0,0,0,0,0,0,0,0,ST 
2465,31,69,69,16000,1898,70,76,71,57,66,61,69,66,65,50,63,14,11,14,11,10,68,64,83,63,60,66,61,60,68,65,66,68,70,77,67,68,60,51,63,68,67,63,64,63,68,68,64,67,63,65,63,64,68,63,68,68,64,67,63,65,63,64,68,63,0,0,0,0,0,0,0,0,1,0,0,RB 
2466,33,68,68,23000,1689,52,78,56,40,63,63,43,45,63,67,56,11,8,11,7,12,72,48,76,41,62,42,67,70,66,59,74,20,61,78,30,82,65,64,62,52,53,64,59,62,49,52,59,53,64,60,67,61,51,62,49,52,59,53,64,60,67,61,51,67,0,0,1,0,0,0,0,0,0,0,0,ST 
2467,32,69,69,5000,1747,42,73,73,70,47,61,56,36,55,58,31,10,9,8,14,10,76,67,91,55,50,68,54,61,71,53,61,65,59,85,67,72,44,56,54,68,63,55,57,54,64,68,57,63,55,56,60,55,63,54,64,68,57,63,55,56,60,55,63,60,0,0,0,0,1,0,0,0,0,0,0,CB 
2468,25,67,71,5000,1620,64,66,57,62,53,60,54,35,51,30,32,8,13,11,14,14,63,67,79,60,45,63,45,41,57,55,58,65,70,75,71,71,35,36,49,66,62,49,54,49,64,66,54,62,49,53,51,50,62,49,64,66,54,62,49,53,51,50,62,51,0,0,0,0,1,0,0,0,0,0,0,CB 
2469,31,69,69,8000,1564,67,71,62,50,58,68,27,32,25,17,31,6,9,13,14,11,65,70,71,49,41,73,49,38,63,61,59,67,62,69,71,68,55,40,49,68,65,47,54,49,63,68,54,65,47,47,47,45,60,49,63,68,54,65,47,47,47,45,60,47,0,0,0,0,1,0,0,0,0,0,0,CB 
2470,24,69,72,18000,1180,54,31,55,58,21,44,15,12,10,11,11,72,67,64,65,69,11,15,66,35,10,13,21,10,65,49,24,12,57,37,11,78,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2471,25,69,71,7000,1773,70,79,66,61,65,68,70,42,68,49,28,10,8,6,10,15,72,62,74,67,48,65,50,45,62,66,61,71,70,74,67,71,53,48,60,68,66,60,62,60,68,68,62,66,60,64,60,62,67,60,68,68,62,66,60,64,60,62,67,60,0,0,0,0,0,0,0,0,1,0,0,RB 
2472,23,68,75,2000,1670,74,59,69,46,65,72,53,62,63,67,59,7,11,10,9,11,65,29,52,56,64,22,67,64,65,59,72,23,77,78,26,73,52,61,62,43,48,65,58,62,48,43,58,48,65,64,67,64,50,62,48,43,58,48,65,64,67,64,50,67,0,0,1,0,0,0,0,0,0,0,0,ST 
2473,22,67,75,9000,1576,68,46,65,66,64,63,35,48,68,73,36,13,14,14,15,12,76,19,69,40,54,19,62,56,62,57,66,17,62,65,17,77,59,62,61,40,42,63,54,61,41,40,54,42,63,59,66,61,42,61,41,40,54,42,63,59,66,61,42,66,0,0,1,0,0,0,0,0,0,0,0,ST 
2474,25,69,69,10000,1098,40,37,45,52,15,32,12,16,16,11,12,75,66,65,64,72,20,12,67,18,18,10,25,9,60,20,14,12,46,38,9,68,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2475,29,69,69,2000,1636,61,67,64,48,68,53,56,60,65,73,55,7,7,6,8,7,67,21,56,58,63,15,73,70,52,66,72,17,64,69,18,86,53,64,63,41,46,65,58,63,42,41,58,46,65,63,68,64,46,63,42,41,58,46,65,63,68,64,46,68,0,0,1,0,0,0,0,0,0,0,0,ST 
2476,27,70,72,15000,1383,50,81,32,42,40,61,30,25,43,23,23,9,14,14,9,11,77,74,35,46,19,66,39,24,64,47,37,62,48,70,74,90,35,30,39,69,61,40,47,39,59,69,47,61,40,42,43,39,56,39,59,69,47,61,40,42,43,39,56,43,0,0,0,0,1,0,0,0,0,0,0,CB 
2477,37,69,69,3000,996,30,34,35,30,24,41,12,13,12,11,15,68,64,65,69,68,11,14,54,24,12,13,32,12,72,29,23,12,24,30,18,44,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2478,21,70,79,16000,1587,63,35,62,68,69,62,47,50,67,78,57,9,11,9,11,13,67,16,64,41,75,15,70,68,64,65,73,16,62,53,22,50,52,65,64,36,41,67,56,64,41,36,56,41,67,62,69,65,43,64,41,36,56,41,67,62,69,65,43,69,0,0,1,0,0,0,0,0,0,0,0,ST 
2479,25,70,73,10000,1816,75,73,72,69,68,62,73,66,66,38,44,15,8,13,11,14,56,69,65,49,65,70,43,61,68,68,69,69,73,67,67,49,48,55,62,66,65,62,62,62,69,66,62,65,62,64,60,64,69,62,69,66,62,65,62,64,60,64,69,60,0,0,0,0,0,1,0,0,0,0,0,LB 
2480,29,69,69,7000,1839,70,77,72,74,66,70,67,69,62,25,66,15,15,9,10,13,55,70,63,68,61,68,30,48,69,66,73,64,72,76,66,68,53,59,60,67,68,58,63,60,68,67,63,68,58,62,56,60,68,60,68,67,63,68,58,62,56,60,68,56,0,0,0,0,0,1,0,0,0,0,0,LB 
2481,23,69,75,11000,1606,62,58,59,67,69,65,39,39,68,69,35,9,10,15,11,6,74,23,69,38,62,23,59,69,59,65,74,26,62,70,17,71,58,71,64,43,45,66,57,64,44,43,57,45,66,62,68,63,46,64,44,43,57,45,66,62,68,63,46,68,0,0,1,0,0,0,0,0,0,0,0,ST 
2482,25,70,75,18000,1585,40,73,56,71,59,66,35,33,48,22,24,15,11,12,12,12,69,69,78,52,34,70,46,50,54,65,56,66,78,62,74,68,49,22,52,69,64,51,56,52,63,69,56,64,51,51,50,49,61,52,63,69,56,64,51,51,50,49,61,50,0,0,0,0,1,0,0,0,0,0,0,CB 
2483,27,70,70,3000,1666,58,84,62,65,60,66,38,48,56,40,60,9,6,14,8,15,64,72,58,59,36,68,40,36,66,59,66,69,60,68,72,74,50,26,54,69,66,53,57,54,64,69,57,66,53,54,54,52,62,54,64,69,57,66,53,54,54,52,62,54,0,0,0,0,1,0,0,0,0,0,0,CB 
2484,34,70,70,3000,1072,34,44,44,26,25,35,12,14,11,12,18,66,72,66,74,68,11,24,62,22,12,14,15,15,63,23,20,12,37,26,11,72,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2485,33,69,69,8000,1063,29,33,49,50,14,22,13,20,13,9,12,76,62,77,55,76,17,8,64,11,15,11,18,11,66,16,33,17,33,22,18,38,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2486,25,69,71,18000,1703,60,66,61,49,68,70,36,63,60,69,63,10,14,7,7,8,70,29,72,54,70,31,60,70,68,65,73,32,60,70,33,79,61,65,65,49,52,66,61,65,48,49,61,52,66,61,68,62,49,65,48,49,61,52,66,61,68,62,49,68,0,0,1,0,0,0,0,0,0,0,0,ST 
2487,29,69,69,19000,1125,39,38,44,45,23,41,18,12,12,11,15,67,67,59,66,72,22,21,65,29,13,20,22,11,70,33,19,14,39,33,12,64,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2488,19,69,82,16000,1623,82,28,75,70,72,68,39,49,70,68,38,7,6,11,6,11,64,34,62,36,65,23,64,70,71,57,67,25,74,66,28,67,62,56,66,43,46,69,58,66,48,43,58,46,69,64,68,67,50,66,48,43,58,46,69,64,68,67,50,68,0,0,1,0,0,0,0,0,0,0,0,ST 
2489,29,70,70,5000,1626,63,52,71,56,69,70,40,62,59,71,32,8,11,9,9,12,70,20,80,50,62,11,74,75,68,60,69,13,61,73,18,81,55,62,63,40,44,66,58,63,41,40,58,44,66,62,69,63,44,63,41,40,58,44,66,62,69,63,44,69,0,0,1,0,0,0,0,0,0,0,0,ST 
2490,32,70,70,12000,1907,77,88,78,86,70,63,78,58,74,44,47,6,6,9,11,11,38,70,73,68,63,67,54,64,68,69,84,67,76,78,65,49,54,57,66,64,68,66,67,66,69,64,67,68,66,69,62,68,71,66,69,64,67,68,66,69,62,68,71,62,0,0,0,0,0,0,0,0,1,0,0,RB 
2491,26,69,71,4000,1587,66,82,60,52,62,69,42,29,56,27,31,10,8,14,8,6,64,64,70,58,35,66,35,31,66,63,48,64,77,60,68,81,51,33,54,68,65,52,57,54,63,68,57,65,52,55,51,53,62,54,63,68,57,65,52,55,51,53,62,51,0,0,0,0,1,0,0,0,0,0,0,CB 
2492,25,70,72,10000,1639,63,74,64,48,65,61,48,57,67,71,47,8,6,10,13,14,76,17,57,44,58,21,68,74,65,59,73,19,59,58,31,84,52,69,62,45,45,65,56,62,43,45,56,45,65,61,69,63,45,62,43,45,56,45,65,61,69,63,45,69,0,0,1,0,0,0,0,0,0,0,0,ST 
2493,25,72,74,10000,1681,56,56,46,32,64,74,40,44,58,73,33,29,33,27,19,34,77,19,70,35,66,19,76,71,67,63,82,22,66,68,21,92,59,64,62,44,44,66,56,62,43,44,56,44,66,60,71,61,45,62,43,44,56,44,66,60,71,61,45,71,0,0,1,0,0,0,0,0,0,0,0,ST 
2494,33,69,69,6000,1532,55,78,71,57,53,53,39,22,32,22,27,10,16,14,11,15,72,76,72,52,23,70,34,48,60,54,37,67,60,55,66,69,52,43,47,68,63,45,52,47,61,68,52,63,45,47,46,45,58,47,61,68,52,63,45,47,46,45,58,46,0,0,0,0,1,0,0,0,0,0,0,CB 
2495,26,69,73,12000,1159,58,31,65,34,22,39,12,16,18,20,11,78,59,54,66,76,12,11,74,20,16,18,16,14,62,22,16,16,61,34,18,60,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
2496,26,67,70,8000,1697,64,77,58,55,64,61,64,63,62,67,67,14,6,13,11,16,64,26,61,49,61,20,60,67,63,62,70,26,63,81,27,82,56,58,62,45,49,64,58,62,48,45,58,49,64,63,66,63,51,62,48,45,58,49,64,63,66,63,51,66,0,0,1,0,0,0,0,0,0,0,0,ST 
2497,30,69,69,9000,1476,67,70,57,58,50,68,40,32,32,28,28,7,13,6,8,6,70,68,80,46,29,67,30,30,63,50,54,65,69,45,69,79,46,14,45,68,59,45,48,45,60,68,48,59,45,46,47,45,57,45,60,68,48,59,45,46,47,45,57,47,0,0,0,0,1,0,0,0,0,0,0,CB 
2498,24,68,73,12000,1581,76,54,58,65,68,60,28,34,65,68,29,11,8,15,9,13,68,18,72,46,51,32,57,70,63,59,64,27,80,71,26,80,54,42,63,45,46,66,56,63,46,45,56,46,66,62,67,62,47,63,46,45,56,46,66,62,67,62,47,67,0,0,1,0,0,0,0,0,0,0,0,ST 
2499,20,69,79,8000,1804,65,59,72,76,73,75,60,67,67,41,47,7,12,6,8,10,65,62,76,68,54,56,58,59,64,74,62,61,68,70,63,56,70,48,66,62,65,64,68,66,64,62,68,65,64,66,60,64,65,66,64,62,68,65,64,66,60,64,65,60,0,0,0,0,0,0,1,0,0,0,0,CM 
2500,24,68,72,6000,1705,74,47,71,62,66,64,59,59,65,65,54,7,8,13,11,8,64,29,84,54,64,19,62,74,67,63,69,22,76,76,24,64,65,60,66,42,47,67,61,66,48,42,61,47,67,66,67,67,51,66,48,42,61,47,67,66,67,67,51,67,0,0,1,0,0,0,0,0,0,0,0,ST 
2501,23,69,75,12000,1730,73,43,72,73,68,65,64,60,70,68,61,10,11,6,13,6,64,27,72,61,63,20,66,67,63,67,73,19,76,74,24,72,68,56,68,42,48,68,63,68,48,42,63,48,68,68,68,68,51,68,48,42,63,48,68,68,68,68,51,68,0,0,1,0,0,0,0,0,0,0,0,ST 
